Taxar,ID_analysis,Provyteareal,Both Pine cover,Pine_proportion,Birch cover,Aspen cover,Rowan cover,Salix cover ,Oak,RASE_proportion,RASE cover,RASE presence,NordKoordinat,OstKoordinat,Forest_class,HuggnKlass,ViktﾄlgSpillh,Moose pellet groups,Moose presence ,Wolf territory,Time since establishment,Small,Small roads,Big roads,Pellet counts,Inventetad 舁gspillningarea m2,Viktad舁gspillniningsAreal(ha)
2005,2.00542E+11,153.94,7,0.045472262,5,2,2,2,0,0.038976225,6,1,6557973,330233,2,21,0,0,0,0,0,0.1469,146.9201906,147.042725,0,38.48,2975.7952
2011,2.01131E+11,153.94,0.5,0.003248019,0.5,0,0.5,0,0,0.003248019,0.5,1,6849242,592931,3,31,0,0,0,0,0,0.1469,146.93329,45.829081,0,38.48,2724.950926
2003,2.00342E+11,153.94,6,0.038976225,6,0,0,0,0,0,0,0,6647897,557048,4,42,0,0,0,0,0,0.1469,146.9368454,535.4645,0,38.48,2734.210909
2016,2.0163E+11,153.94,5,0.032480187,5,0,0,0,0,0,0,0,6799685,453860,2,23,0,0,0,1,8,0.147,146.9929724,5291.683934,0,38.48,2926.151067
2003,2.00342E+11,153.94,27,0.17539301,85,0,0,0,0,0,0,0,6629576,531281,3,31,732557.1726,1.030966554,1,0,0,0.1471,147.0520844,564.09848,1,38.48,2734.210909
2015,2.01541E+11,153.94,13,0.084448486,10,4,0,3,0,0.045472262,7,1,6560205,365753,4,42,0,0,0,0,0,0.1471,147.053918,2802.470048,0,38.48,3078.651758
2015,2.01541E+11,153.94,0,0,0,1,0,0,0,0.006496037,1,1,6506749,453085,3,33,0,0,0,0,0,0.1471,147.0570503,77.298598,0,38.48,3650.870152
2004,2.00442E+11,153.94,0,0,0,0,0,0,0,0,0,0,6623107,591338,4,42,0,0,0,0,0,0.1471,147.0643421,2062.231677,0,38.48,2864.411429
2015,2.01542E+11,153.94,2.1,0.013641679,2,1,0.1,0.1,0.1,0.008444849,1.3,1,6440456,391734,4,42,0,0,0,0,0,0.1472,147.2073455,88.165053,0,38.48,3613.600127
2009,2.0093E+11,153.94,0,0,0,0,0,0,0,0,0,0,6666998,529171,3,31,0,0,0,0,0,0.1472,147.2094086,81.844571,0,38.48,4518.3215
2012,2.01231E+11,153.94,32,0.207873197,32,0,0.5,0,0,0.003248019,0.5,1,6785429,568213,2,22,0,0,0,1,9,0.1473,147.2725094,3983.190371,0,38.48,3164.45914
2012,2.01251E+11,153.94,0.5,0.003248019,0.5,0,0.5,0,0,0.003248019,0.5,1,6503906,313445,3,33,0,0,0,0,0,0.1473,147.2753422,509.936206,0,38.48,3452.72
2012,2.0123E+11,153.94,5.5,0.035728206,5,0,0,0.5,0,0.003248019,0.5,1,6694469,567818,4,42,0,0,0,0,0,0.1474,147.4014798,1176.478418,0,38.48,2896.359936
2008,2.0083E+11,153.94,0,0,0,0,0,0,0,0,0,0,6711860,519633,4,42,0,0,0,0,0,0.1474,147.4432088,565.093424,0,38.48,4429.726961
2014,2.0143E+11,153.94,4,0.02598415,4,0,0.1,0,0,0.000649604,0.1,1,6794483,520505,1,11,0,0,0,1,9,0.1475,147.4526748,4548.208644,0,38.48,2620.433791
2016,2.0163E+11,153.94,8,0.051968299,8,0,0,0,0,0,0,0,6753397,388814,2,23,0,0,0,0,0,0.1475,147.4831005,4004.629739,0,38.48,2926.151067
2014,2.0143E+11,153.94,15.1,0.098090165,15,0,0.1,0.1,0,0.001299207,0.2,1,6700878,409672,3,31,0,0,0,1,12,0.1475,147.503924,4328.808262,0,38.48,2431.052052
2013,2.0133E+11,153.94,0.5,0.003248019,0.5,0,0,0,0,0,0,0,6807312,524219,3,33,0,0,0,1,8,0.1476,147.5654926,1619.371578,0,38.48,3176.514222
2008,2.00831E+11,153.94,2,0.012992075,2,0,2,0,0,0.012992075,2,1,6812529,615870,3,31,665042.7099,1,1,0,0,0.1476,147.5829196,3977.993692,1,38.48,2559.084348
2006,2.00642E+11,153.94,0,0,0,0,0,0,0,0,0,0,6603510,491612,4,42,0,0,0,1,4,0.1476,147.6064007,2826.227314,0,38.48,2732.417699
2009,2.0093E+11,153.94,0,0,0,0,0,0,0,0,0,0,6634033,407631,3,33,0,0,0,0,0,0.1476,147.6088622,4289.121139,0,38.48,3623.980896
2011,2.0113E+11,153.94,7.5,0.048720281,7,0,0,0.5,0,0.003248019,0.5,1,6734015,451878,3,31,0,0,0,1,5,0.1476,147.6421221,448.785812,0,38.48,3073.688095
2014,2.01431E+11,153.94,19.1,0.124074315,19,0,2,0.1,0,0.013641679,2.1,1,6620107,394972,2,22,0,0,0,1,3,0.1477,147.6787158,878.75137,0,38.48,2431.052052
2005,2.0053E+11,153.94,4,0.02598415,2,0,0,2,0,0.012992075,2,1,6682331,450822,2,23,1491047.586,2,1,1,10,0.1477,147.6897751,1977.912674,2,38.48,2868.775556
2007,2.0073E+11,153.94,0,0,0,0,0,0,0,0,0,0,6668276,405007,1,11,0,0,0,1,5,0.1477,147.6921187,5240.003263,0,38.48,2667.652604
2008,2.0083E+11,153.94,0,0,0,0,0,0,0,0,0,0,6652285,430398,3,31,759155.8599,1,1,0,0,0.1477,147.7108174,3875.245623,1,38.48,2921.231749
2006,2.0063E+11,153.94,0,0,0,0,0,0,0,0,0,0,6637822,366399,4,41,828456.3949,1,1,0,0,0.1477,147.7349378,600.730496,1,38.48,3187.900207
2004,2.00441E+11,153.94,4,0.02598415,2,2,2,2,2,0.051968299,8,1,6462114,337388,3,31,0,0,0,0,0,0.1478,147.7875361,635.023903,0,38.48,2522.464299
2008,2.00831E+11,153.94,22,0.142912823,3,2,0,19,0,0.136416786,21,1,6803245,512506,3,31,0,0,0,1,6,0.1478,147.7952787,14018.01259,0,38.48,4429.726961
2014,2.01431E+11,153.94,0,0,0,0,1,0,0,0.006496037,1,1,6563524,379793,4,42,0,0,0,0,0,0.1478,147.7953194,309.543726,0,38.48,2431.052052
2006,2.00631E+11,153.94,0,0,0,0,0,0,0,0,0,0,6783282,450078,3,31,0,0,0,1,1,0.148,147.9638835,382.320157,0,38.48,3032.430537
2013,2.0133E+11,153.94,0.5,0.003248019,0.5,0,0,0,0,0,0,0,6853055,561631,3,32,0,0,0,0,0,0.148,147.9645259,331.878877,0,38.48,3176.514222
2014,2.0143E+11,153.94,0,0,0,0,1,0,0,0.006496037,1,1,6778682,573699,4,42,0,0,0,1,13,0.148,147.9665519,8311.904891,0,38.48,2977.982083
2015,2.01521E+11,153.94,1,0.006496037,1,0,0,0,0,0,0,0,6863642,393920,2,22,0,0,0,0,0,0.148,148.0430582,116.073074,0,38.48,2200.225031
2003,2.00342E+11,153.94,0,0,0,0,0,0,27,0.17539301,27,1,6584239,551431,1,11,0,0,0,0,0,0.1481,148.0907074,408.400684,0,38.48,2734.210909
2011,2.0113E+11,153.94,0.5,0.003248019,0.5,0,0,0,0,0,0,0,6725897,563937,3,31,0,0,0,1,5,0.1481,148.1186707,3182.87112,0,38.48,3073.688095
2009,2.0093E+11,153.94,0,0,0,0,0,0,0,0,0,0,6675436,484092,4,41,0,0,0,1,11,0.1482,148.1552767,2849.605907,0,38.48,4518.3215
2016,2.01631E+11,153.94,12.1,0.078602053,12,0.1,5,0.1,0,0.033779395,5.2,1,6616840,381143,2,23,0,0,0,1,4,0.1482,148.1782547,746.434024,0,38.48,2591.433958
2006,2.00631E+11,153.94,5,0.032480187,3,0,2,2,0,0.02598415,4,1,6774743,568642,3,31,0,0,0,1,6,0.1482,148.2022087,1905.806633,0,38.48,3164.45914
2007,2.00742E+11,153.94,2,0.012992075,2,0,2,0,0,0.012992075,2,1,6615220,501067,1,11,1348570.031,2,1,0,0,0.1482,148.2343705,306.390984,2,38.48,2594.648739
2008,2.00841E+11,153.94,2,0.012992075,2,2,3,0,0,0.032480187,5,1,6482223,463687,3,33,0,0,0,0,0,0.1483,148.2530147,1272.145023,0,38.48,2800.711111
2014,2.0143E+11,153.94,5,0.032480187,3,0,0,2,0,0.012992075,2,1,6735830,452131,4,41,0,0,0,1,6,0.1483,148.329827,884.902529,0,38.48,2620.433791
2015,2.01531E+11,153.94,0,0,0,0,0.1,0,0,0.000649604,0.1,1,6594062,318662,4,41,0,0,0,0,0,0.1483,148.3365613,1539.322752,0,38.48,2529.942305
2010,2.01042E+11,153.94,0,0,0,0,0,0,0,0,0,0,6556384,479987,4,42,0,0,0,1,9,0.1484,148.3621474,1143.153302,0,38.48,3356.121739
2014,2.01431E+11,153.94,67,0.435234507,66,0,1,1,0,0.012992075,2,1,6620107,395472,2,23,631770.2838,1,1,1,3,0.1484,148.3864356,384.026071,1,38.48,2431.052052
2016,2.0163E+11,153.94,0.1,0.000649604,0.1,0,0.1,0,0,0.000649604,0.1,1,6744629,589749,3,31,0,0,0,1,4,0.1484,148.3927564,1099.399468,0,38.48,2645.356923
2006,2.0063E+11,153.94,0,0,0,0,0,0,0,0,0,0,6582425,372569,4,42,0,0,0,0,0,0.1484,148.4117485,1786.954035,0,38.48,3187.900207
2011,2.0113E+11,153.94,9,0.058464337,9,0,0,0,0,0,0,0,6607258,425932,3,31,0,0,0,1,2,0.1484,148.4185308,642.932011,0,38.48,3354.951747
2006,2.0063E+11,153.94,0,0,0,0,0,0,0,0,0,0,6725289,570752,3,33,0,0,0,0,0,0.1484,148.4449793,3807.827242,0,38.48,3160.8125
2011,2.01131E+11,153.94,3.5,0.022736131,3,0,0.5,0.5,0,0.006496037,1,1,6825074,540731,3,33,0,0,0,1,5,0.1485,148.4773176,1123.460926,0,38.48,2724.950926
2012,2.01242E+11,153.94,1,0.006496037,0.5,0.5,0.5,0.5,0.5,0.012992075,2,1,6576356,544527,1,11,0,0,0,0,0,0.1486,148.5717542,279.061363,0,38.48,2148.308571
2013,2.0133E+11,153.94,40.5,0.263089515,40,0,0,0.5,0,0.003248019,0.5,1,6755901,493482,3,31,0,0,0,1,5,0.1486,148.6376906,2251.267105,0,38.48,2522.544023
2013,2.01341E+11,153.94,0,0,0,0,0.5,0,0,0.003248019,0.5,1,6585854,475281,3,33,0,0,0,1,9,0.1486,148.6468794,471.799922,0,38.48,3077.771861
2014,2.0143E+11,153.94,25.1,0.163050539,25,0,0,0.1,0,0.000649604,0.1,1,6705937,568353,2,23,0,0,0,0,0,0.1487,148.6618806,3455.821323,0,38.48,2620.433791
2010,2.01041E+11,153.94,0,0,0,0,0,0,0,0,0,0,6433589,442679,2,22,0,0,0,0,0,0.1487,148.7480549,436.810196,0,38.48,4201.066667
2006,2.00642E+11,153.94,2,0.012992075,2,0,0,0,0,0,0,0,6557799,514157,3,31,0,0,0,0,0,0.1488,148.7501631,428.406166,0,38.48,2732.417699
2015,2.01521E+11,153.94,7,0.045472262,7,0,0,0,0,0,0,0,6864642,394920,2,23,571784.0518,1,1,0,0,0.1488,148.7584978,496.740301,1,38.48,2200.225031
2012,2.01241E+11,153.94,0.5,0.003248019,0.5,0,0,0,0,0,0,0,6378336,402552,4,42,0,0,0,0,0,0.1488,148.8451293,997.100857,0,38.48,2367.57614
2016,2.01631E+11,153.94,95,0.617123555,93,0,0.1,2,0,0.013641679,2.1,1,6627888,342334,2,23,0,0,0,1,2,0.1489,148.9230173,1103.582896,0,38.48,2591.433958
2008,2.00842E+11,153.94,2,0.012992075,2,0,2,0,0,0.012992075,2,1,6609084,505742,4,41,0,0,0,0,0,0.1491,149.1185197,764.38255,0,38.48,3590.269767
2010,2.01041E+11,153.94,0,0,0,0,0,0,0,0,0,0,6500546,391506,4,42,0,0,0,0,0,0.1491,149.1337696,411.931805,0,38.48,4201.066667
2003,2.0033E+11,153.94,0,0,0,0,0,0,0,0,0,0,6681807,366365,4,42,0,0,0,0,0,0.1491,149.1467969,2196.09824,0,38.48,2783.6375
2014,2.01442E+11,153.94,0,0,0,0,0.1,0,0,0.000649604,0.1,1,6371308,392774,3,32,725656.8013,1,1,0,0,0.1492,149.1616807,609.684237,1,38.48,2792.327371
2016,2.01631E+11,153.94,0,0,0,0,0,0,0,0,0,0,6628888,342334,3,33,0,0,0,1,2,0.1492,149.1935759,865.784068,0,38.48,2591.433958
2012,2.01241E+11,153.94,147.5,0.958165519,147,0,0.5,0.5,0,0.006496037,1,1,6509650,351014,2,22,0,0,0,1,6,0.1493,149.2501562,666.799842,0,38.48,2066.524444
2016,2.0164E+11,153.94,22,0.142912823,22,0,0.1,0,0,0.000649604,0.1,1,6613931,523640,2,21,0,0,0,1,13,0.1494,149.3832889,1359.26582,0,38.48,3977.874953
2011,2.0113E+11,153.94,1,0.006496037,0.5,2,0.5,0.5,0,0.019488112,3,1,6607767,424936,4,41,0,0,0,1,2,0.1494,149.4137761,761.018487,0,38.48,3354.951747
2009,2.0093E+11,153.94,115,0.747044303,115,0,0,0,0,0,0,0,6562853,349019,2,22,0,0,0,0,0,0.1494,149.4191929,2072.431612,0,38.48,3623.980896
2014,2.01441E+11,153.94,120,0.77952449,108,22,4,12,10,0.311809796,48,1,6497697,459595,2,21,0,0,0,0,0,0.1494,149.4259843,1192.715349,0,38.48,4421.237248
2006,2.0063E+11,153.94,0,0,0,0,0,0,0,0,0,0,6637828,366899,2,23,0,0,0,0,0,0.1494,149.4327804,119.986443,0,38.48,3187.900207
2012,2.01251E+11,153.94,0.5,0.003248019,0.5,0,0,0,0.5,0.003248019,0.5,1,6552071,280487,4,42,0,0,0,0,0,0.1495,149.4678028,2315.582965,0,38.48,3452.72
2011,2.0113E+11,153.94,2.5,0.016240094,2,0,0,0.5,0,0.003248019,0.5,1,6671385,437660,3,31,0,0,0,1,15,0.1495,149.4755665,1302.170354,0,38.48,3354.951747
2016,2.01621E+11,153.94,1,0.006496037,1,0,0,0,0,0,0,0,6870345,375932,4,42,0,0,0,0,0,0.1495,149.4994214,1100.481042,0,38.48,2933.633375
2010,2.01031E+11,153.94,0,0,0,0,0,0,0,0,0,0,6869495,534675,4,41,0,0,0,1,2,0.1496,149.5555068,4823.257704,0,38.48,4234.456115
2015,2.01542E+11,153.94,18,0.116928674,18,0,0,0,0,0,0,0,6399903,393709,3,31,0,0,0,0,0,0.1496,149.6212821,319.397954,0,38.48,3613.600127
2012,2.01242E+11,153.94,1,0.006496037,0.5,0,2,0.5,0,0.016240094,2.5,1,6613866,471697,3,32,0,0,0,1,7,0.1496,149.6306488,363.816073,0,38.48,3027.090196
2003,2.0033E+11,153.94,0,0,0,0,0,0,0,0,0,0,6684326,491280,3,31,0,0,0,1,3,0.1496,149.6345709,4785.957184,0,38.48,3137.723264
2004,2.00451E+11,153.94,0,0,0,0,0,0,0,0,0,0,6507337,295668,3,33,0,0,0,0,0,0.1496,149.6361138,145.539534,0,38.48,4286.135172
2009,2.00931E+11,153.94,8,0.051968299,8,0,0,0,0,0,0,0,6892100,543396,3,31,0,0,0,0,0,0.1497,149.6585488,6357.376258,0,38.48,3588.959756
2007,2.00731E+11,153.94,0,0,0,2,2,0,0,0.02598415,4,1,6794930,543402,4,41,0,0,0,0,0,0.1497,149.6679945,4465.039222,0,38.48,3773.008974
2011,2.01131E+11,153.94,1,0.006496037,0.5,0,0.5,0.5,0,0.006496037,1,1,6865851,602199,3,33,0,0,0,0,0,0.1497,149.6927248,4397.343092,0,38.48,2724.950926
2008,2.00841E+11,153.94,0,0,0,0,0,0,0,0,0,0,6437902,435827,3,32,0,0,0,0,0,0.1498,149.8275284,58.408262,0,38.48,2800.711111
2016,2.01631E+11,123.2,3,0.024350649,2,0,0.1,1,0,7.25E-05,0.008928571,1,6629388,342334,3,31,0,0,0,1,2,0.1499,149.8936921,964.313749,0,38.44,2588.74016
2016,2.01631E+11,153.94,3.1,0.020137716,2.1,0,0.2,1,0,0.007795245,1.2,1,6629388,342334,3,34,0,0,0,1,2,0.1499,149.8936921,964.313749,0,38.48,2591.433958
2004,2.00441E+11,153.94,0,0,0,0,0,0,0,0,0,0,6367970,354102,4,41,0,0,0,0,0,0.1499,149.9390014,406.490132,0,38.48,2522.464299
2006,2.0063E+11,153.94,0,0,0,0,0,0,0,0,0,0,6622887,371079,3,31,0,0,0,0,0,0.15,149.9604298,3704.961429,0,38.48,3187.900207
2009,2.00931E+11,153.94,0,0,0,0,0,0,0,0,0,0,6875003,535610,3,31,0,0,0,0,0,0.15,149.9948462,7786.929974,0,38.48,3588.959756
2016,2.0163E+11,153.94,2,0.012992075,1,1,1,1,0,0.019488112,3,1,6822244,612869,3,31,0,0,0,0,0,0.15,149.9952702,3142.163704,0,38.48,2844.639602
2004,2.00442E+11,153.94,2,0.012992075,2,2,0,0,0,0.012992075,2,1,6656577,580540,2,23,0,0,0,0,0,0.15,150.0166928,3570.712608,0,38.48,2864.411429
2007,2.0073E+11,153.94,2,0.012992075,2,0,2,0,0,0.012992075,2,1,6647053,426263,3,31,0,0,0,0,0,0.1501,150.0521282,640.349377,0,38.48,2667.652604
2015,2.0153E+11,153.94,0,0,0,0.1,0,0,0,0.000649604,0.1,1,6791555,558208,4,41,0,0,0,1,6,0.1502,150.1713951,2119.616055,0,38.48,3465.288242
2011,2.0113E+11,153.94,5,0.032480187,5,0,0.5,0,0,0.003248019,0.5,1,6725896,562937,2,21,0,0,0,1,5,0.1502,150.2016437,2915.173235,0,38.48,3073.688095
2005,2.00542E+11,153.94,0,0,0,0,0,0,0,0,0,0,6545922,358368,3,31,0,0,0,0,0,0.1503,150.2959956,2485.261948,0,38.48,2975.7952
2004,2.00431E+11,153.94,4,0.02598415,2,0,2,2,0,0.02598415,4,1,6790361,578449,3,32,0,0,0,0,0,0.1503,150.3022551,529.986034,0,38.48,3773.008974
2009,2.00942E+11,153.94,4,0.02598415,2,2,2,2,0,0.038976225,6,1,6590257,469987,3,33,0,0,0,1,6,0.1504,150.3630892,365.958492,0,38.48,2205.451429
2015,2.01531E+11,153.94,1,0.006496037,1,0,0.1,0,0,0.000649604,0.1,1,6594449,388631,3,33,657469.414,1,1,1,1,0.1504,150.3757249,1488.862089,1,38.48,2529.942305
2009,2.0093E+11,153.94,0,0,0,0,0.5,0,0,0.003248019,0.5,1,6736659,625803,4,41,0,0,0,0,0,0.1504,150.4499287,287.385945,0,38.48,1966.727778
2016,2.0163E+11,153.94,2,0.012992075,2,0,0,0,0,0,0,0,6740770,603078,3,31,0,0,0,0,0,0.1505,150.4720664,4114.90462,0,38.48,2645.356923
2009,2.00941E+11,153.94,0,0,0,0,0,0,0,0,0,0,6411119,368981,4,42,0,0,0,0,0,0.1505,150.4966109,1326.920391,0,38.48,2646.11451
2014,2.0144E+11,153.94,4,0.02598415,3,0.1,1,1,0,0.013641679,2.1,1,6610213,539589,3,31,0,0,0,1,11,0.1506,150.5900269,2805.908154,0,38.48,4107.29745
2009,2.0093E+11,153.94,4,0.02598415,2,0,0,2,0,0.012992075,2,1,6789488,532171,2,23,0,0,0,1,5,0.1506,150.6166491,6234.283728,0,38.48,4518.3215
2013,2.01341E+11,153.94,7.5,0.048720281,7,0.5,0,0.5,0,0.006496037,1,1,6477834,459021,4,42,0,0,0,0,0,0.1506,150.6367565,2457.566886,0,38.48,3650.870152
2008,2.00842E+11,153.94,0,0,0,0,2,0,0,0.012992075,2,1,6573833,500963,3,31,0,0,0,0,0,0.1507,150.6779692,397.249815,0,38.48,3590.269767
2005,2.00542E+11,153.94,4,0.02598415,2,3,0,2,2,0.045472262,7,1,6535977,362486,3,33,0,0,0,0,0,0.1507,150.6868665,553.947669,0,38.48,2975.7952
2009,2.0093E+11,153.94,37,0.240353384,35,3,2,2,0,0.045472262,7,1,6653027,367415,2,22,941782.9772,1,1,1,3,0.1507,150.6943205,2025.013212,1,38.48,3623.980896
2007,2.0073E+11,153.94,5,0.032480187,3,0,0,2,0,0.012992075,2,1,6621691,355604,1,11,0,0,0,0,0,0.1507,150.7416878,147.182785,0,38.48,2667.652604
2006,2.00642E+11,153.94,3,0.019488112,3,0,3,0,0,0.019488112,3,1,6593515,491733,3,33,0,0,0,1,4,0.1507,150.7454468,1155.296229,0,38.48,2732.417699
2013,2.01331E+11,153.94,50.5,0.32804989,50,0,0.5,0.5,0,0.006496037,1,1,6598939,332991,2,23,778929.627,1,1,1,3,0.1508,150.8460808,988.005728,1,38.48,2997.321205
2014,2.0143E+11,153.94,7,0.045472262,6,0,5,1,0,0.038976225,6,1,6831998,585211,2,23,0,0,0,0,0,0.151,151.0117949,1516.748218,0,38.48,2977.982083
2015,2.01541E+11,153.94,9,0.058464337,9,0,0,0,0,0,0,0,6527346,518867,2,23,0,0,0,0,0,0.151,151.0118363,1941.86144,0,38.48,3513.789542
2012,2.0123E+11,153.94,0,0,0,0,0,0,0,0,0,0,6702368,438772,2,21,0,0,0,1,7,0.151,151.0271474,135.097865,0,38.48,2896.359936
2007,2.00742E+11,153.94,12,0.077952449,12,0,0,0,0,0,0,0,6541411,481968,2,22,0,0,0,1,8,0.1511,151.1236832,548.191858,0,38.48,2594.648739
2014,2.0143E+11,122.55,24,0.195838433,23,0,0,1,0,6.66E-05,0.008159935,1,6748659,441630,4,42,0,0,0,0,0,0.1511,151.1275551,5177.362624,0,38.36,2612.26196
2010,2.0103E+11,153.94,0,0,0,0,0,0,0,0,0,0,6819189,428345,4,42,0,0,0,0,0,0.1511,151.137618,12158.94432,0,38.48,3105.375601
2006,2.0063E+11,153.94,0,0,0,0,0,0,0,0,0,0,6723987,464801,4,42,0,0,0,0,0,0.1512,151.1531235,8473.237881,0,38.48,3032.430537
2013,2.0133E+11,153.94,15,0.097440561,8,0,0,7,0,0.045472262,7,1,6905525,537421,4,42,0,0,0,0,0,0.1512,151.2338797,2251.122826,0,38.48,3176.514222
2008,2.0083E+11,153.94,3,0.019488112,3,0,3,0,0,0.019488112,3,1,6739770,553777,2,22,0,0,0,0,0,0.1513,151.2564267,2144.07894,0,38.48,4429.726961
2006,2.00631E+11,153.94,4,0.02598415,2,0,0,2,0,0.012992075,2,1,6749959,544947,1,11,0,0,0,0,0,0.1513,151.2961226,4194.583635,0,38.48,3032.430537
2015,2.0153E+11,153.94,0,0,0,0,0,0,0,0,0,0,6696814,383014,3,33,0,0,0,1,16,0.1513,151.3219745,943.353146,0,38.48,2529.942305
2009,2.0093E+11,153.94,0,0,0,0,0,0,0,0,0,0,6642583,371538,4,42,0,0,0,1,2,0.1514,151.3677793,2464.12775,0,38.48,3623.980896
2006,2.00631E+11,153.94,0,0,0,0,0,0,0,0,0,0,6814550,513168,4,42,0,0,0,1,4,0.1514,151.368502,8708.774421,0,38.48,3032.430537
2007,2.00742E+11,153.94,0,0,0,0,0,0,0,0,0,0,6553901,522204,2,23,0,0,0,0,0,0.1514,151.4000879,1337.113423,0,38.48,2594.648739
2013,2.0133E+11,153.94,0.5,0.003248019,0.5,0,0,0,0,0,0,0,6718711,462949,4,42,0,0,0,0,0,0.1514,151.4430009,2881.639977,0,38.48,2522.544023
2010,2.0103E+11,153.94,0,0,0,0,0,0,0,0,0,0,6792260,473149,4,41,0,0,0,1,5,0.1516,151.5519857,2141.437324,0,38.48,3105.375601
2009,2.00931E+11,153.94,8,0.051968299,8,19,0,0,0,0.123424711,19,1,6893604,543375,2,23,932681.8493,1,1,0,0,0.1516,151.5542492,7659.494508,1,38.48,3588.959756
2012,2.0123E+11,153.94,15,0.097440561,15,0.5,0.5,0,0,0.006496037,1,1,6675996,448096,3,31,0,0,0,1,16,0.1516,151.5566496,3148.767529,0,38.48,3241.70443
2003,2.00331E+11,153.94,0,0,3,0,0,6,0,0.038976225,6,1,6849292,493746,4,42,0,0,0,0,0,0.1516,151.568302,334.206258,0,38.48,3633.267901
2005,2.0053E+11,153.94,2,0.012992075,2,0,2,0,0,0.012992075,2,1,6636466,336929,4,42,795450.164,1,1,1,6,0.1516,151.6206927,2818.321675,1,38.48,3060.892231
2005,2.00541E+11,153.94,5,0.032480187,5,0,0,0,0,0,0,0,6422418,393434,4,42,0,0,0,0,0,0.1517,151.7310095,856.890898,0,38.48,3213.139048
2016,2.0163E+11,153.94,0.1,0.000649604,0.1,0,0.1,0,0,0.000649604,0.1,1,6738695,585421,3,32,0,0,0,1,4,0.1519,151.8571596,1756.222421,0,38.48,2645.356923
2012,2.01241E+11,153.94,147,0.9549175,147,0,0,0,0,0,0,0,6498950,459092,2,23,0,0,0,0,0,0.1519,151.8695011,425.051439,0,38.48,2113.111377
2016,2.0163E+11,153.94,0,0,0,0,0.1,0,0,0.000649604,0.1,1,6713081,555024,4,42,0,0,0,1,1,0.1519,151.8782314,310.924956,0,38.48,2926.151067
2010,2.01051E+11,153.94,2,0.012992075,2,0,0,0,0,0,0,0,6552783,289184,4,42,0,0,0,0,0,0.1519,151.8908373,213.246075,0,38.48,3160.11661
2008,2.00841E+11,153.94,0,0,0,0,0,0,0,0,0,0,6407054,397414,3,31,0,0,0,0,0,0.1519,151.8928547,1571.147934,0,38.48,2367.57614
2010,2.01042E+11,153.94,0,0,0,0,0,0,0,0,0,0,6599867,472263,4,42,0,0,0,1,7,0.1519,151.9089113,1097.972735,0,38.48,3356.121739
2008,2.00841E+11,153.94,2,0.012992075,2,2,2,0,2,0.038976225,6,1,6485158,375291,2,23,0,0,0,0,0,0.1519,151.9331563,993.036472,0,38.48,2800.711111
2007,2.00741E+11,153.94,3,0.019488112,3,0,0,0,0,0,0,0,6506724,456395,4,42,0,0,0,0,0,0.152,151.978469,2749.016785,0,38.48,2916.442975
2012,2.01242E+11,153.94,1,0.006496037,0.5,0,0.5,0.5,0,0.006496037,1,1,6631142,478684,3,33,786665.8514,1,1,1,9,0.152,152.0460618,170.782622,1,38.48,3027.090196
2008,2.00851E+11,153.94,0,0,0,0,0,0,0,0,0,0,6435892,317563,4,42,0,0,0,1,1,0.1521,152.0562479,852.674601,0,38.48,2360.087089
2009,2.00931E+11,153.94,3,0.019488112,3,12,3,0,0,0.097440561,15,1,6866628,585203,4,42,0,0,0,0,0,0.1521,152.0729717,141.780915,0,38.48,3588.959756
2007,2.0073E+11,153.94,0,0,0,0,0,0,0,0,0,0,6688122,474737,4,42,0,0,0,1,6,0.1521,152.1270916,244.381346,0,38.48,3012.214333
2006,2.0063E+11,153.94,7,0.045472262,5,0,0,2,0,0.012992075,2,1,6552393,451397,4,42,0,0,0,0,0,0.1521,152.1328876,117.494469,0,38.48,3187.900207
2012,2.01241E+11,153.94,2,0.012992075,2,0,0,0,0,0,0,0,6377940,402957,2,22,615274.4647,1,1,0,0,0.1522,152.209881,1363.371984,1,38.48,2367.57614
2007,2.00742E+11,153.94,0,0,0,0,0,0,0,0,0,0,6532893,472081,4,42,0,0,0,1,7,0.1522,152.2134479,2156.242263,0,38.48,2594.648739
2015,2.01541E+11,153.94,2.1,0.013641679,2,0,0,0.1,0,0.000649604,0.1,1,6457558,337574,1,11,939085.2722,1,1,0,0,0.1522,152.244351,731.40945,1,38.48,3613.600127
2004,2.00431E+11,153.94,5,0.032480187,5,0,0,0,0,0,0,0,6813182,523684,3,31,0,0,0,0,0,0.1523,152.263834,697.225027,0,38.48,3773.008974
2015,2.0153E+11,153.94,2,0.012992075,2,0,1,0,0,0.006496037,1,1,6810717,496561,2,22,0,0,0,0,0,0.1523,152.2962339,3788.851986,0,38.48,2926.151067
2010,2.0103E+11,153.94,100,0.649603742,100,0,0,0,0,0,0,0,6563126,372515,2,23,1167590.592,1,1,0,0,0.1523,152.3181278,780.802119,1,38.48,4492.888596
2006,2.00631E+11,153.94,14.5,0.094192543,14.5,0,0.5,0,0,0.003248019,0.5,1,6791827,413488,3,31,0,0,0,0,0,0.1523,152.325354,193.92161,0,38.48,3032.430537
2016,2.01642E+11,153.94,7,0.045472262,7,0,1,0,0,0.006496037,1,1,6354272,383393,2,22,1954830.567,2,1,0,0,0.1524,152.3715493,559.512507,2,38.48,3761.09401
